register,entry,lemma,reading,witnesses,type,isLemma
main,collazione-18:0.1.0.34.0.5,the game,the gameEditionAd3Bo1Bo2BwChCnCpCx1Cx2DdDs1ElEn1FiGlHa3Ha4HgHtIiLaLcLd1Ld2LnMaMgMmNeNlPh2PnPsPwPyRa2Ra3Ry1Ry2SeSl1Sl2Tc1Tc2Wy,Edition Ad3 Bo1 Bo2 Bw Ch Cn Cp Cx1 Cx2 Dd Ds1 El En1 Fi Gl Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ln Ma Mg Mm Ne Nl Ph2 Pn Ps Pw Py Ra2 Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.34.0.5,the game,this gameAd1En3,Ad1 En3,,false
main,collazione-18:0.1.0.35.0.1,What welcome,What welcome,Edition,,true
main,collazione-18:0.1.0.35.0.1,What welcome,What welcomeEditionAd1Ad3Bo1Bo2BwChCpCx1Cx2ElFiGlHa3Ha4HgIiLaLcLd1Ld2LnMgMmNeNlPh2PnPsPwPyRa3Ry1Ry2SeSl1Tc1Tc2Wy,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cp Cx1 Cx2 El Fi Gl Ha3 Ha4 Hg Ii La Lc Ld1 Ld2 Ln Mg Mm Ne Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl1 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.35.0.1,What welcome,What wolcomeEn3,En3,,false
main,collazione-18:0.1.0.35.0.1,What welcome,WelcomeCnDdDs1En1HtMaRa2Sl2,Cn Dd Ds1 En1 Ht Ma Ra2 Sl2,,false
main,collazione-18:0.1.0.35.0.2,be the cut,be the cut,Edition,,true
main,collazione-18:0.1.0.35.0.2,be the cut,be the cutEditionAd1Ad3Bo1Bo2BwChCnCpDdDs1ElEn1En3FiGlHa3HgHtIiLaLcLd1Ld2LnMaMgMmPh2PwRa2Ra3Ry2SeSl1Sl2,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cn Cp Dd Ds1 El En1 En3 Fi Gl Ha3 Hg Ht Ii La Lc Ld1 Ld2 Ln Ma Mg Mm Ph2 Pw Ra2 Ra3 Ry2 Se Sl1 Sl2,,false
main,collazione-18:0.1.0.35.0.2,be the cut,be the knotteTc1,Tc1,,false
main,collazione-18:0.1.0.35.0.2,be the cut,be thou cutHa4Ps,Ha4 Ps,,false
main,collazione-18:0.1.0.35.0.2,be the cut,be cutCx1Cx2NeNlPnPyRy1Tc2Wy,Cx1 Cx2 Ne Nl Pn Py Ry1 Tc2 Wy,,false
main,collazione-18:0.1.0.35.0.3,in goddes name,in goddes name,Edition,,true
main,collazione-18:0.1.0.35.0.3,in goddes name,in goddes nameEditionAd3Bo1ChCnDdDs1En1HgHtLcLd1LnMaMgPh2PnPyRa2Ry1,Edition Ad3 Bo1 Ch Cn Dd Ds1 En1 Hg Ht Lc Ld1 Ln Ma Mg Ph2 Pn Py Ra2 Ry1,,false
main,collazione-18:0.1.0.35.0.3,in goddes name,a goddes nameAd1Bo2BwCpCx1Cx2ElEn3Ha4IiLd2NePwRy2SeSl1Sl2Tc2Wy,Ad1 Bo2 Bw Cp Cx1 Cx2 El En3 Ha4 Ii Ld2 Ne Pw Ry2 Se Sl1 Sl2 Tc2 Wy,,false
main,collazione-18:0.1.0.35.0.3,in goddes name,on goddes nameFiHa3NlPsRa3Tc1,Fi Ha3 Nl Ps Ra3 Tc1,,false
main,collazione-18:0.1.0.35.0.3,in goddes name,of goddes nameGlMm,Gl Mm,,false
main,collazione-18:0.1.0.35.0.3,in goddes name,one goddes nameLa,La,,false
main,collazione-18:0.1.0.36.0.1,Now,Now,Edition,,true
main,collazione-18:0.1.0.36.0.1,Now,NowEditionAd1Ad3Bo1Bo2BwChCnCpCx1Cx2DdDs1ElEn1En3FiGlHa3Ha4HgHtIiLaLcLd1Ld2LnMaMgMmNeNlPh2PnPsPwPyRa2Ra3Ry1Ry2SeSl1Sl2Tc1Tc2Wy,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cn Cp Cx1 Cx2 Dd Ds1 El En1 En3 Fi Gl Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ln Ma Mg Mm Ne Nl Ph2 Pn Ps Pw Py Ra2 Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.36.0.2,lat,lat,Edition,,true
main,collazione-18:0.1.0.36.0.2,lat,latEditionAd1Ad3Bo1Bo2BwChCnCpCx1Cx2DdDs1ElEn1En3FiGlHa3Ha4HgHtIiLaLcLd1Ld2LnMaMgMmNeNlPh2PnPsPwPyRa2Ra3Ry1Ry2SeSl1Sl2Tc1Tc2Wy,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cn Cp Cx1 Cx2 Dd Ds1 El En1 En3 Fi Gl Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ln Ma Mg Mm Ne Nl Ph2 Pn Ps Pw Py Ra2 Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.36.0.3,vs,vs,Edition,,true
main,collazione-18:0.1.0.36.0.3,vs,vsEditionAd1Ad3Bo1Bo2BwChCnCpCx1Cx2DdDs1ElEn1En3FiGlHa3Ha4HgHtIiLaLcLd1Ld2LnMaMgMmNeNlPh2PnPsPwPyRa2Ra3Ry1Ry2SeSl1Sl2Tc1Tc2Wy,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cn Cp Cx1 Cx2 Dd Ds1 El En1 En3 Fi Gl Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ln Ma Mg Mm Ne Nl Ph2 Pn Ps Pw Py Ra2 Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.36.0.4,ryde,ryde,Edition,,true
main,collazione-18:0.1.0.36.0.4,ryde,rydeEditionAd1Ad3Bo1Bo2BwChCnCpCx1Cx2DdDs1ElEn1En3FiGlHa3Ha4HgHtIiLaLcLd1Ld2LnMaMgMmNeNlPh2PnPsPwPyRa2Ra3Ry1Ry2SeSl1Sl2Tc1Tc2Wy,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cn Cp Cx1 Cx2 Dd Ds1 El En1 En3 Fi Gl Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ln Ma Mg Mm Ne Nl Ph2 Pn Ps Pw Py Ra2 Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.36.0.5,and,and,Edition,,true
main,collazione-18:0.1.0.36.0.5,and,andEditionAd1Ad3Bo1Bo2BwChCnCpCx1Cx2DdDs1ElEn1En3FiGlHa3Ha4HgHtIiLaLcLd1Ld2LnMaMgMmNeNlPh2PnPsPwPyRa2Ra3Ry1Ry2SeSl1Sl2Tc1Tc2Wy,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cn Cp Cx1 Cx2 Dd Ds1 El En1 En3 Fi Gl Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ln Ma Mg Mm Ne Nl Ph2 Pn Ps Pw Py Ra2 Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.36.0.6,herkneth,herkneth,Edition,,true
main,collazione-18:0.1.0.36.0.6,herkneth,herknethEditionAd1Ad3Bo1Bo2ChCnCpDdElEn1En3GlHa3Ha4HgHtIiLaLcLd1Ld2MaMgMmNlPh2PsPwRa2Ra3Ry2Sl1Sl2,Edition Ad1 Ad3 Bo1 Bo2 Ch Cn Cp Dd El En1 En3 Gl Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Ps Pw Ra2 Ra3 Ry2 Sl1 Sl2,,false
main,collazione-18:0.1.0.36.0.6,herkneth,herkethBw,Bw,,false
main,collazione-18:0.1.0.36.0.6,herkneth,harkenCx1Cx2Ds1FiLnNePnPyRy1Tc1Tc2Wy,Cx1 Cx2 Ds1 Fi Ln Ne Pn Py Ry1 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.36.0.6,herkneth,hernethSe,Se,,false
main,collazione-18:0.1.0.36.0.7,what,what,Edition,,true
main,collazione-18:0.1.0.36.0.7,what,whatEditionAd1Ad3Bo1Bo2BwChCnCpCx1Cx2DdDs1ElEn1En3FiGlHa3Ha4HgHtIiLaLcLd1Ld2LnMaMgMmNeNlPh2PnPsPwPyRa2Ra3Ry1Ry2SeSl1Sl2Tc1Tc2Wy,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cn Cp Cx1 Cx2 Dd Ds1 El En1 En3 Fi Gl Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ln Ma Mg Mm Ne Nl Ph2 Pn Ps Pw Py Ra2 Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.36.0.8,I,I,Edition,,true
main,collazione-18:0.1.0.36.0.8,I,IEditionAd1Ad3Bo1Bo2BwChCnCpCx1Cx2DdDs1ElEn1En3FiGlHa3Ha4HgHtIiLaLc-modLd1Ld2LnMaMgMmNeNlPh2PnPsPwPyRa2Ra3Ry1Ry2SeSl1Sl2Tc1Tc2Wy,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cn Cp Cx1 Cx2 Dd Ds1 El En1 En3 Fi Gl Ha3 Ha4 Hg Ht Ii La Lc-mod Ld1 Ld2 Ln Ma Mg Mm Ne Nl Ph2 Pn Ps Pw Py Ra2 Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.36.0.8,I,om.Lc-orig,Lc-orig,om,false
main,collazione-18:0.1.0.36.0.9,seye,seye,Edition,,true
main,collazione-18:0.1.0.36.0.9,seye,seyeEditionAd1Ad3Bo1Bo2BwChCnCpCx1Cx2DdDs1ElEn1En3FiGlHa3Ha4HgHtIiLaLcLd1Ld2LnMaMgMmNeNlPh2PnPsPwPyRa2Ra3Ry1Ry2SeSl1Sl2Tc1Tc2Wy,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cn Cp Cx1 Cx2 Dd Ds1 El En1 En3 Fi Gl Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ln Ma Mg Mm Ne Nl Ph2 Pn Ps Pw Py Ra2 Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.37.0.1,And,And,Edition,,true
main,collazione-18:0.1.0.37.0.1,And,AndEditionAd1Ad3Bo1BwChCpCx1Cx2DdDs1ElEn1En3FiGlHa3Ha4HgHtIiLaLcLd1Ld2LnMaMgMmNeNlPh2PnPsPwPyRa2Ra3Ry1Ry2SeSl1Sl2Tc1Tc2Wy,Edition Ad1 Ad3 Bo1 Bw Ch Cp Cx1 Cx2 Dd Ds1 El En1 En3 Fi Gl Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ln Ma Mg Mm Ne Nl Ph2 Pn Ps Pw Py Ra2 Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.37.0.1,And,dBo2,Bo2,,false
main,collazione-18:0.1.0.37.0.1,And,NoweCn,Cn,,false
main,collazione-18:0.1.0.37.0.2,with that word,with that word,Edition,,true
main,collazione-18:0.1.0.37.0.2,with that word,with that wordEditionAd1Ad3Bo1Bo2BwChCnCpCx1Cx2DdElEn1En3FiGlHa3Ha4HgHtIiLaLcLd1Ld2LnMaMgMmNeNlPh2PnPwPyRa2Ra3Ry1Ry2Se-modSl1Sl2Tc1Wy,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cn Cp Cx1 Cx2 Dd El En1 En3 Fi Gl Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ln Ma Mg Mm Ne Nl Ph2 Pn Pw Py Ra2 Ra3 Ry1 Ry2 Se-mod Sl1 Sl2 Tc1 Wy,,false
main,collazione-18:0.1.0.37.0.2,with that word,with thatSe-orig,Se-orig,,false
main,collazione-18:0.1.0.37.0.2,with that word,with wordDs1,Ds1,,false
main,collazione-18:0.1.0.37.0.2,with that word,with at wordTc2,Tc2,,false
main,collazione-18:0.1.0.37.0.2,with that word,that wordPs,Ps,,false
main,collazione-18:0.1.0.37.0.3,we ryden,we ryden,Edition,,true
main,collazione-18:0.1.0.37.0.3,we ryden,we rydenEditionAd1Ad3Bo1Bo2BwChCnCpCx1Cx2DdDs1ElEn1En3GlHa3Ha4HgHtIiLaLcLd1Ld2LnMaMgMmNeNlPh2PnPsPwPyRa2Ra3Ry2Sl1Sl2Tc1Tc2Wy,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cn Cp Cx1 Cx2 Dd Ds1 El En1 En3 Gl Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ln Ma Mg Mm Ne Nl Ph2 Pn Ps Pw Py Ra2 Ra3 Ry2 Sl1 Sl2 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.37.0.3,we ryden,we rydeFiRy1,Fi Ry1,,false
main,collazione-18:0.1.0.37.0.3,we ryden,we redenSe,Se,,false
main,collazione-18:0.1.0.37.0.4,forth,forth,Edition,,true
main,collazione-18:0.1.0.37.0.4,forth,forthEditionAd1Ad3Bo1Bo2BwChCnCpCx1Cx2DdDs1ElEn1En3FiGlHa3Ha4HgHtIiLaLcLd1Ld2LnMaMgMmNeNlPh2PnPsPwPyRa2Ra3Ry1Ry2SeSl1Sl2Tc1Tc2Wy,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cn Cp Cx1 Cx2 Dd Ds1 El En1 En3 Fi Gl Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ln Ma Mg Mm Ne Nl Ph2 Pn Ps Pw Py Ra2 Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.37.0.5,oure weye,oure weye,Edition,,true
main,collazione-18:0.1.0.37.0.5,oure weye,oure weyeEditionAd1Ad3Bo1Bo2BwChCpCx2DdDs1ElEn1En3FiGlHa3Ha4HgHtLaLcLd1Ld2LnMgMmNlPh2PnPsPwPyRa2Ra3Ry1Ry2SeSl1Sl2Tc1Tc2Wy,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cp Cx2 Dd Ds1 El En1 En3 Fi Gl Ha3 Ha4 Hg Ht La Lc Ld1 Ld2 Ln Mg Mm Nl Ph2 Pn Ps Pw Py Ra2 Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.37.0.5,oure weye,on the weyeCx1Ne,Cx1 Ne,,false
main,collazione-18:0.1.0.37.0.5,oure weye,on oure weyeCnIiMa,Cn Ii Ma,,false
main,collazione-18:0.1.0.38.0.1,And he,And he,Edition,,true
main,collazione-18:0.1.0.38.0.1,And he,And heEditionAd1-modAd3Bo1BwChCnCpCx1Cx2DdDs1ElEn1Ha4HgIiLaLcLd1Ld2LnMaMgNePh2PnPsPyRa3Ry1Ry2SeSl1Tc1Tc2Wy,Edition Ad1-mod Ad3 Bo1 Bw Ch Cn Cp Cx1 Cx2 Dd Ds1 El En1 Ha4 Hg Ii La Lc Ld1 Ld2 Ln Ma Mg Ne Ph2 Pn Ps Py Ra3 Ry1 Ry2 Se Sl1 Tc1 Tc2 Wy,,false
main,collazione-18:0.1.0.38.0.1,And he,AndAd1-origEn3FiGlMmNlPwSl2,Ad1-orig En3 Fi Gl Mm Nl Pw Sl2,,false
main,collazione-18:0.1.0.38.0.1,And he,Þus heHa3,Ha3,,false
main,collazione-18:0.1.0.38.0.1,And he,nBo2,Bo2,,false
main,collazione-18:0.1.0.38.0.2,bigan with,bigan with,Edition,,true
main,collazione-18:0.1.0.38.0.2,bigan with,bigan withEditionAd1Bo1BwChCnCpCx1Cx2DdDs1ElEn1En3FiGlHa3Ha4HgIiLaLd1Ld2LnMaMmNePh2PnPsPwPyRa3Ry1Ry2SeSl1Tc2Wy,Edition Ad1 Bo1 Bw Ch Cn Cp Cx1 Cx2 Dd Ds1 El En1 En3 Fi Gl Ha3 Ha4 Hg Ii La Ld1 Ld2 Ln Ma Mm Ne Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl1 Tc2 Wy,,false
main,collazione-18:0.1.0.38.0.2,bigan with,biganAd3LcMgSl2Tc1,Ad3 Lc Mg Sl2 Tc1,,false
main,collazione-18:0.1.0.38.0.2,bigan with,so bi gan withNl,Nl,,false
main,collazione-18:0.1.0.38.0.2,bigan with,withBo2,Bo2,,false
main,collazione-18:0.1.0.38.0.3,right,right,Edition,,true
main,collazione-18:0.1.0.38.0.3,right,rightEditionAd1Bo1Bo2BwChCnCpCx1Cx2DdDs1ElEn1En3FiGlHa3Ha4HgIiLaLd1Ld2LnMaMmNePh2PsPwPyRa3Ry1Ry2SeSl1Tc2Wy,Edition Ad1 Bo1 Bo2 Bw Ch Cn Cp Cx1 Cx2 Dd Ds1 El En1 En3 Fi Gl Ha3 Ha4 Hg Ii La Ld1 Ld2 Ln Ma Mm Ne Ph2 Ps Pw Py Ra3 Ry1 Ry2 Se Sl1 Tc2 Wy,,false
main,collazione-18:0.1.0.38.0.3,right,right withAd3LcMg,Ad3 Lc Mg,,false
main,collazione-18:0.1.0.38.0.3,right,right thus withTc1,Tc1,,false
main,collazione-18:0.1.0.38.0.3,right,a rightNlPn,Nl Pn,,false
main,collazione-18:0.1.0.38.0.3,right,withSl2,Sl2,,false
main,collazione-18:0.1.0.38.0.4,a murye cheere,a murye cheere,Edition,,true
main,collazione-18:0.1.0.38.0.4,a murye cheere,a murye cheereEditionAd1Ad3Bo1Bo2BwCnCpCx1Cx2DdDs1ElEn1En3FiGlHa4HgIiLaLcLd2LnMaMgMmNePh2PsPwPyRa3Ry1Ry2SeSl1Sl2Tc2Wy,Edition Ad1 Ad3 Bo1 Bo2 Bw Cn Cp Cx1 Cx2 Dd Ds1 El En1 En3 Fi Gl Ha4 Hg Ii La Lc Ld2 Ln Ma Mg Mm Ne Ph2 Ps Pw Py Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc2 Wy,,false
main,collazione-18:0.1.0.38.0.4,a murye cheere,a goodly cheereHa3Tc1,Ha3 Tc1,,false
main,collazione-18:0.1.0.38.0.4,a murye cheere,murye cheereChLd1NlPn,Ch Ld1 Nl Pn,,false
main,collazione-18:0.1.0.39.0.1,His tale anoon,His tale anoon,Edition,,true
main,collazione-18:0.1.0.39.0.1,His tale anoon,His tale anoonEditionAd1Ad3Bo1BwChCnCpElEn3FiGlHa3HgLaLcLd1Ld2LnMaMgMmPh2PwPyRa3Ry1Ry2SeSl1Sl2Tc1,Edition Ad1 Ad3 Bo1 Bw Ch Cn Cp El En3 Fi Gl Ha3 Hg La Lc Ld1 Ld2 Ln Ma Mg Mm Ph2 Pw Py Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1,,false
main,collazione-18:0.1.0.39.0.1,His tale anoon,His taleHa4Ps,Ha4 Ps,,false
main,collazione-18:0.1.0.39.0.1,His tale anoon,His seyde anoonIi,Ii,,false
main,collazione-18:0.1.0.39.0.1,His tale anoon,This tale anoonDdDs1En1Nl,Dd Ds1 En1 Nl,,false
main,collazione-18:0.1.0.39.0.1,His tale anoon,And seyde anoonCx1Cx2NePnTc2Wy,Cx1 Cx2 Ne Pn Tc2 Wy,,false
main,collazione-18:0.1.0.39.0.1,His tale anoon,noonBo2,Bo2,,false
main,collazione-18:0.1.0.39.0.2,and seyde as,and seyde as,Edition,,true
main,collazione-18:0.1.0.39.0.2,and seyde as,and seyde asEditionAd1Ad3Bo1Bo2BwChCpEn3FiHa3HgLaLcLd1Ld2LnMgMmPh2PwPyRa3Ry1Ry2SeSl1Sl2Tc1,Edition Ad1 Ad3 Bo1 Bo2 Bw Ch Cp En3 Fi Ha3 Hg La Lc Ld1 Ld2 Ln Mg Mm Ph2 Pw Py Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1,,false
main,collazione-18:0.1.0.39.0.2,and seyde as,and seydeCnDdDs1ElEn1Ha4MaPs,Cn Dd Ds1 El En1 Ha4 Ma Ps,,false
main,collazione-18:0.1.0.39.0.2,and seyde as,his tale asCx1Cx2NeNlPnTc2Wy,Cx1 Cx2 Ne Nl Pn Tc2 Wy,,false
main,collazione-18:0.1.0.39.0.2,and seyde as,this tale asIi,Ii,,false
main,collazione-18:0.1.0.39.0.2,and seyde as,asGl,Gl,,false
main,collazione-18:0.1.0.39.0.3,ye may heere,ye may heere,Edition,,true
main,collazione-18:0.1.0.39.0.3,ye may heere,ye may heereEditionAd1Ad3Bo1BwChCpEn3FiGlHa3HgLaLcLd1Ld2LnMgMmPh2PwPyRa3Ry1Ry2SeSl1Sl2Tc1,Edition Ad1 Ad3 Bo1 Bw Ch Cp En3 Fi Gl Ha3 Hg La Lc Ld1 Ld2 Ln Mg Mm Ph2 Pw Py Ra3 Ry1 Ry2 Se Sl1 Sl2 Tc1,,false
main,collazione-18:0.1.0.39.0.3,ye may heere,ye shal heereCx1Cx2IiNeNlPnTc2Wy,Cx1 Cx2 Ii Ne Nl Pn Tc2 Wy,,false
main,collazione-18:0.1.0.39.0.3,ye may heere,þe may heereBo2,Bo2,,false
main,collazione-18:0.1.0.39.0.3,ye may heere,on this manereCnDdDs1En1MaPs,Cn Dd Ds1 En1 Ma Ps,,false
main,collazione-18:0.1.0.39.0.3,ye may heere,right in this manereHa4,Ha4,,false
main,collazione-18:0.1.0.39.0.3,ye may heere,in this manereEl,El,,false
main,collazione-18:0.1.0.40.0.1,Here,Here,Edition,,true
main,collazione-18:0.1.0.40.0.1,Here,HereEditionBwFiGlLd1LnMmSeSl1,Edition Bw Fi Gl Ld1 Ln Mm Se Sl1,,false
main,collazione-18:0.1.0.40.0.1,Here,Loo hereHa3,Ha3,,false
main,collazione-18:0.1.0.40.0.2,endith,endith,Edition,,true
main,collazione-18:0.1.0.40.0.2,endith,endithEditionBwFiGlHa3Ld1LnMmSeSl1,Edition Bw Fi Gl Ha3 Ld1 Ln Mm Se Sl1,,false
main,collazione-18:0.1.0.40.0.3,the,the,Edition,,true
main,collazione-18:0.1.0.40.0.3,the,theEditionBwFiGlHa3Ld1LnMmSeSl1,Edition Bw Fi Gl Ha3 Ld1 Ln Mm Se Sl1,,false
main,collazione-18:0.1.0.40.0.4,prolog of this boke,prolog of this boke,Edition,,true
main,collazione-18:0.1.0.40.0.4,prolog of this boke,prolog of this bokeEditionFiGlLd1MmSeSl1,Edition Fi Gl Ld1 Mm Se Sl1,,false
main,collazione-18:0.1.0.40.0.4,prolog of this boke,prologBw,Bw,,false
main,collazione-18:0.1.0.40.0.4,prolog of this boke,prolog of the Knightes taleHa3,Ha3,,false
main,collazione-18:0.1.0.40.0.4,prolog of this boke,proheme of alle the taleLn,Ln,,false
main,collazione-18:0.1.0.41.0.1,Explicit prologus,Explicit prologus,Edition,,true
main,collazione-18:0.1.0.41.0.1,Explicit prologus,Explicit prologusEditionEn3Tc2,Edition En3 Tc2,,false
main,collazione-18:0.1.0.41.0.1,Explicit prologus,ExplicitCn,Cn,,false
main,collazione-18:0.1.0.42.0.1,Incipit liber Galfridi Chaucer de gestis peregrinorum versus Cantuariam,Incipit liber Galfridi Chaucer de gestis peregrinorum versus Cantuariam,Edition,,true
main,collazione-18:0.1.0.42.0.1,Incipit liber Galfridi Chaucer de gestis peregrinorum versus Cantuariam,Incipit liber Galfridi Chaucer de gestis peregrinorum versus CantuariamEdition,Edition,,false
main,collazione-18:0.1.0.42.0.1,Incipit liber Galfridi Chaucer de gestis peregrinorum versus Cantuariam,Incipit liber Galfridi Chaucer de gestis peregrinoorum versus CantuariamEn3,En3,,false
main,collazione-18:0.1.0.42.0.1,Incipit liber Galfridi Chaucer de gestis peregrinorum versus Cantuariam,Incipit tractatus Galfridi Chaucer de gestis peregrinorum versus CantuariamCh,Ch,,false
main,collazione-18:0.1.0.42.0.1,Incipit liber Galfridi Chaucer de gestis peregrinorum versus Cantuariam,Incipit prologus fabularum CantuariensiumLa,La,,false
main,collazione-18:0.1.0.42.0.1,Incipit liber Galfridi Chaucer de gestis peregrinorum versus Cantuariam,POEMATAGaufredi Chaucer Poetae AngliIncipiunt Prologi in fabulas CanterburiensesPs,Ps,,false
main,collazione-18:0.1.0.43.0.1,Þe prologues,Þe prologues,Edition,,true
main,collazione-18:0.1.0.43.0.1,Þe prologues,Þe prologuesEditionLd1,Edition Ld1,,false
main,collazione-18:0.1.0.44.0.1,O yee,O yee,Edition,,true
main,collazione-18:0.1.0.44.0.1,O yee,O yeeEditionHa3,Edition Ha3,,false
main,collazione-18:0.1.0.44.0.2,so,so,Edition,,true
main,collazione-18:0.1.0.44.0.2,so,soEditionHa3,Edition Ha3,,false
main,collazione-18:0.1.0.44.0.3,noble and worthi pryncis,noble and worthi pryncis,Edition,,true
main,collazione-18:0.1.0.44.0.3,noble and worthi pryncis,noble and worthi pryncisEditionHa3,Edition Ha3,,false
main,collazione-18:0.1.0.44.0.4,and princesse,and princesse,Edition,,true
main,collazione-18:0.1.0.44.0.4,and princesse,and princesseEditionHa3,Edition Ha3,,false
main,collazione-18:0.1.0.44.0.5,Oþer estatis or degrees,Oþer estatis or degrees,Edition,,true
main,collazione-18:0.1.0.44.0.5,Oþer estatis or degrees,Oþer estatis or degreesEditionHa3,Edition Ha3,,false
main,collazione-18:0.1.0.44.0.6,what euer,what euer,Edition,,true
main,collazione-18:0.1.0.44.0.6,what euer,what euerEditionHa3,Edition Ha3,,false
main,collazione-18:0.1.0.44.0.7,yee beo,yee beo,Edition,,true
main,collazione-18:0.1.0.44.0.7,yee beo,yee beoEditionHa3,Edition Ha3,,false
main,collazione-18:0.1.0.44.0.8,þᵗ haue Disposicione or plesaunce,þᵗ haue Disposicione or plesaunce,Edition,,true
main,collazione-18:0.1.0.44.0.8,þᵗ haue Disposicione or plesaunce,þat haue Disposicione or plesaunceEditionHa3,Edition Ha3,,false
main,collazione-18:0.1.0.44.0.9,to rede or here þe stories,to rede or here þe stories,Edition,,true
main,collazione-18:0.1.0.44.0.9,to rede or here þe stories,to rede or here þe storiesEditionHa3,Edition Ha3,,false
main,collazione-18:0.1.0.44.0.10,Of olde tymis Passed,Of olde tymis Passed,Edition,,true
main,collazione-18:0.1.0.44.0.10,Of olde tymis Passed,Of olde tymis PassedEditionHa3,Edition Ha3,,false
main,collazione-18:0.1.0.44.0.11,to kepe yow frome ydelnesse,to kepe yow frome ydelnesse,Edition,,true
main,collazione-18:0.1.0.44.0.11,to kepe yow frome ydelnesse,to kepe yow frome ydelnesseEditionHa3,Edition Ha3,,false
main,collazione-18:0.1.0.44.0.12,And slowþe mescheuing oþer folies,And slowþe mescheuing oþer folies,Edition,,true
main,collazione-18:0.1.0.44.0.12,And slowþe mescheuing oþer folies,And slowþe mescheuing oþer foliesEditionHa3,Edition Ha3,,false
main,collazione-18:0.1.0.44.0.13,þat might Be cause,þat might Be cause,Edition,,true
main,collazione-18:0.1.0.44.0.13,þat might Be cause,þat might Be causeEditionHa3,Edition Ha3,,false
main,collazione-18:0.1.0.44.0.14,of more harome filowyng,of more harome filowyng,Edition,,true
main,collazione-18:0.1.0.44.0.14,of more harome filowyng,of more harome filowyngEditionHa3,Edition Ha3,,false
main,collazione-18:0.1.0.44.0.15,vowcheth sauf,vowcheth sauf,Edition,,true
main,collazione-18:0.1.0.44.0.15,vowcheth sauf,vowcheth saufEditionHa3,Edition Ha3,,false
